,Time,Hips.X,Hips.Y,Hips.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z
0,0.0,0.02002416250813094,0.5725186092024479,0.029946359305718706,0.035414917681040096,0.88627861850614,0.04761452468579884,-0.06919930652309284,0.896673755152608,-0.00399619360331326,-0.10521528081215333,0.7091779454293908,-0.009811017377768854,0.035414917681040096,0.88627861850614,0.04761452468579884,0.15181019167456247,0.8932619464274607,0.03669507702735104,0.1677122950853271,0.7029578783325501,0.03255671782060622,0.035414917681040096,0.88627861850614,0.04761452468579884,0.04068004851181491,1.0031686264218491,0.07663024415748979,-0.042839254544128014,0.5756012042143769,0.020153050133773148,-0.05771857368240409,0.3019310062759481,0.02503808824722577,-0.06252785117388085,0.03485851625087951,-0.007634459268981389,0.0828875795603899,0.569436014190519,0.03973966847766426,0.11325490447229208,0.29700768519045984,0.04086488444711237,0.1463980556600349,0.03442398097223679,-0.007814364188855182
1,0.008333,0.019549432951588487,0.572515118543944,0.029756118417251325,0.03499845616747844,0.8862294217207151,0.04778524459915352,-0.06984514569010457,0.8964499103372644,-0.0033930884727337634,-0.10313713350184142,0.7084759418374029,-0.009956011391623167,0.03499845616747844,0.8862294217207151,0.04778524459915352,0.15136841685983302,0.893337493497597,0.03667810373734851,0.1670447256620949,0.7030391727623763,0.031535758846706424,0.03499845616747844,0.8862294217207151,0.04778524459915352,0.040690372657506906,1.0030404746804147,0.07703738166256083,-0.04333511057387028,0.5755791309674939,0.02009348350258455,-0.05801387121230206,0.301912151140637,0.02571069932661066,-0.06244135298754912,0.03492141049170717,-0.007676143175263611,0.08243397647704725,0.5694511061203941,0.03941875333191811,0.11304263304004082,0.29705085046038193,0.040777368367938154,0.14644664138896704,0.03447971873835353,-0.007791268135646001
2,0.016666,0.019106119321581926,0.5724749759711482,0.029478611066184227,0.03455696829204566,0.8861385802673388,0.047924903689546945,-0.07049332529388844,0.8962697541395065,-0.002845719189539298,-0.10167425043007447,0.7079394627676627,-0.009560814328920114,0.03455696829204566,0.8861385802673388,0.047924903689546945,0.15088383066495684,0.8934008565845873,0.03647145673174636,0.1669634176143267,0.703148669018596,0.030886364684565015,0.03455696829204566,0.8861385802673388,0.047924903689546945,0.04049135997212799,1.0028414001910801,0.07755837035974483,-0.0438135680140863,0.5755289693354588,0.020044281723638348,-0.05831543709747184,0.3018700468510286,0.026457152593716712,-0.06238255343134161,0.034976162278818404,-0.007740104343964315,0.08202580665725012,0.5694209826068374,0.0389129404087301,0.11279873522935265,0.2970428756727846,0.040869648145030725,0.14634175225953241,0.034505810317658425,-0.0077872605382231065
3,0.024999,0.018690730959607275,0.5724261067520923,0.02935120203078864,0.03407235748581709,0.8860464192889647,0.04817777684781637,-0.07113333641706684,0.8960870772640475,-0.002288134140587831,-0.10092605189419061,0.7075503124364292,-0.009493941251354252,0.03407235748581709,0.8860464192889647,0.04817777684781637,0.1503599964190965,0.893480442952383,0.03643974730515434,0.16758070607761597,0.7033426088523551,0.030382318321638457,0.03407235748581709,0.8860464192889647,0.04817777684781637,0.04029247327540225,1.0026316066046896,0.07821295268850421,-0.04424794336916434,0.575459497903315,0.02003764675411621,-0.05852571183876305,0.3018009676060525,0.026950612696318797,-0.06225560407692078,0.03497141330724488,-0.007782891243977945,0.08162940528837889,0.5693927156008693,0.03866475730746107,0.11256222501016366,0.2970343973880554,0.04084240268595723,0.14630661259131875,0.03452225446905857,-0.007809735666104335
4,0.033332,0.018364354389484337,0.5724261067520923,0.029103365277005445,0.03354398106039404,0.8859934859281972,0.048523848303001584,-0.07178650999990774,0.8959846289805109,-0.0016909475997333643,-0.10105513926181729,0.7073893490346899,-0.009488958023510827,0.03354398106039404,0.8859934859281972,0.048523848303001584,0.1497937429270243,0.8933717148770195,0.03638236496776002,0.168844133050018,0.7034223229817297,0.029905297880384558,0.03354398106039404,0.8859934859281972,0.048523848303001584,0.04009052329927329,1.002496873709616,0.07880603695947941,-0.044604849340336164,0.5754337051533243,0.01998995573280132,-0.058749254476061795,0.3017874561228158,0.027625476012181193,-0.06212441167086688,0.035055715303886806,-0.007886862589962271,0.08133355811930486,0.5694185083508604,0.038216774821209575,0.1123965030576452,0.2970803593951789,0.04098463504132629,0.14621161316523912,0.03461329938364892,-0.007861246839282686
5,0.041665,0.01816538685475698,0.5723912001670524,0.028935813668813988,0.03291368951855435,0.8859423977835298,0.04901192666074206,-0.0725255641044769,0.8959483407835037,-0.0009711296098462217,-0.10198369343542889,0.7074326979031967,-0.009899301260780001,0.03291368951855435,0.8859423977835298,0.04901192666074206,0.1491146532748966,0.8932633655648371,0.036378618824243876,0.17067048587045147,0.7036008255868473,0.029370890697887245,0.03291368951855435,0.8859423977835298,0.04901192666074206,0.03982244331481236,1.002354865698985,0.07956211429478764,-0.044825455208232404,0.5753639498175485,0.01996156853386659,-0.05891799448910616,0.30172983938241615,0.028110735242074754,-0.06210049852439423,0.0350715651567943,-0.00796662461778252,0.08115622891774638,0.5694184505165562,0.03791005880376139,0.11224400017069217,0.2970868737330936,0.041024178294871524,0.14608038242653335,0.03463742903107149,-0.007901557783557143
6,0.049998,0.017868680881917946,0.5723946908255563,0.028738591463338632,0.032349929134117994,0.8859093281783654,0.04939078086885331,-0.07329475348950332,0.8958869594176707,-0.00016231108569775596,-0.10349916466606525,0.7075473631922167,-0.010238584325003295,0.032349929134117994,0.8859093281783654,0.04939078086885331,0.1484897856688825,0.8931762956276386,0.036177684251293696,0.1727767887928411,0.7038463901436388,0.0291087655249554,0.032349929134117994,0.8859093281783654,0.04939078086885331,0.03950432420355109,1.0021886730066598,0.08038813764572522,-0.04513569903367895,0.5753439442252882,0.01985205581290518,-0.05911392841699708,0.3017250372844421,0.028680297022300842,-0.062070651688733824,0.035151475464936,-0.008036638657785209,0.08087306079751484,0.5694454374258243,0.03762512711377208,0.11209221177561263,0.29713122424903937,0.04093705844799544,0.14602562076255102,0.03468727817428989,-0.007950960151845423
7,0.058330999999999994,0.01754055898254301,0.5723650202282724,0.028522170636091335,0.0317539606243937,0.8858338412347796,0.04984584757577428,-0.07401824569953959,0.8959233986141437,0.000588338348193187,-0.10541457333845637,0.7078184254462907,-0.010201977847085505,0.0317539606243937,0.8858338412347796,0.04984584757577428,0.1478100766197243,0.892921961764369,0.035824524475374375,0.1754263354913019,0.70405554464088,0.028581598812544337,0.0317539606243937,0.8858338412347796,0.04984584757577428,0.03920360688305211,1.0019275044183984,0.0814634323805784,-0.04547920001861863,0.5752965032780544,0.019739410102211898,-0.05927591528265397,0.301695979249939,0.029385076202125618,-0.061986734874644504,0.035226548399739384,-0.008098697872660312,0.08056031798370467,0.5694335371784903,0.03730493116997077,0.11198962106558143,0.29714722869292304,0.04091049549992162,0.14594593791132732,0.03470088821538688,-0.007948754960965825
8,0.066664,0.017198474449152124,0.5723388402894924,0.028420941539475664,0.03132439544028652,0.8857257218152861,0.050340784284098855,-0.07468716593581123,0.8958446918234102,0.0016066451758107883,-0.10771221721725724,0.7080809215197594,-0.010215105646249903,0.03132439544028652,0.8857257218152861,0.050340784284098855,0.1473550752999162,0.8928426603361744,0.03612489418001272,0.1775170140136202,0.7043624409892028,0.02897607531034535,0.03132439544028652,0.8857257218152861,0.050340784284098855,0.03876629956371182,1.0016972632784142,0.08240520636439409,-0.04583816626199199,0.5752455924966602,0.019751845883562026,-0.05944768303207097,0.30165630308937874,0.029965403047990745,-0.061877590598035534,0.035268642222338525,-0.008114107536926728,0.08023511516029624,0.5694320880823248,0.0370900371953893,0.1119108013088983,0.2971776425095046,0.04093747113230036,0.1459623038460303,0.034752562352944334,-0.007969705428668573
9,0.07499700000000001,0.017055357450488588,0.5723021883752006,0.02815041550541654,0.03075445147801947,0.8856421015634268,0.05091849175191101,-0.07540857902666248,0.8959380693372654,0.002552542823853421,-0.11029040644042366,0.7085574933166601,-0.009994133618365651,0.03075445147801947,0.8856421015634268,0.05091849175191101,0.14669600527452228,0.8926934894511808,0.03596205346739605,0.17984214711618401,0.704690820074044,0.029483563568772016,0.03075445147801947,0.8856421015634268,0.05091849175191101,0.038409656988551706,1.0014604057567675,0.08348267102960603,-0.0460154953256218,0.575151483742224,0.019714211024917442,-0.05954803416256903,0.30157451276589087,0.030351236882197676,-0.061924182051526264,0.03524460755498434,-0.00813349971477748,0.08012621022659898,0.5694528930081775,0.03658661998591564,0.11186049947151712,0.2972074034086552,0.04058202408109148,0.14603372666663056,0.03473281791493967,-0.007973325287980114
10,0.08333,0.01668883830756978,0.5722603004731527,0.028003807848249018,0.030328478532193615,0.8855158633250588,0.05147295391874475,-0.07605483612238986,0.8959324469242769,0.0036195719768817958,-0.11307985723605829,0.7090283158365875,-0.009857624956135158,0.030328478532193615,0.8855158633250588,0.05147295391874475,0.146273707576635,0.8924823386178483,0.03650521869004645,0.18259386538701705,0.7050825705684441,0.029590429109626757,0.030328478532193615,0.8855158633250588,0.05147295391874475,0.03796910080222024,1.0012131501837458,0.08446789647855386,-0.046410019040999444,0.575087313955767,0.01977199783433634,-0.0597193427546657,0.30151448718589485,0.030790406543117207,-0.06186222023407133,0.03525916704926711,-0.008220515189512596,0.079787695656139,0.5694332869905385,0.0362356178621617,0.11171421468637745,0.2972169299007491,0.04066137095326501,0.14601791287054097,0.03478424409308491,-0.008028270142607397
11,0.091663,0.016400858980990713,0.5722114312540969,0.02760761810804631,0.029796621926697922,0.8853920349864596,0.0521055885645623,-0.07668505984590455,0.8961051323355129,0.004537300744656919,-0.11601236302621694,0.7096879713740712,-0.00916111401482362,0.029796621926697922,0.8853920349864596,0.0521055885645623,0.14564771876423732,0.89235072889337,0.036422446191350266,0.18509763044203842,0.7055606325192166,0.030193031416964503,0.029796621926697922,0.8853920349864596,0.0521055885645623,0.03766967914645095,1.0008891066447885,0.08574111945118407,-0.04674111790674135,0.5750098785573007,0.019703192295159672,-0.05982088326714122,0.3014446914766336,0.031176776333458573,-0.061842262557043025,0.035269642144941514,-0.008384525192361627,0.07954283586872274,0.5694129839508932,0.03551204392093294,0.11166064322343061,0.29723370085455353,0.040757926014142076,0.14603555440184365,0.03482691679776011,-0.008021010032340653
12,0.099996,0.01607622774011977,0.572173034010553,0.027462755780130774,0.029438814493794402,0.8852428314845143,0.05273593953972177,-0.07735931525000246,0.8961260107507927,0.005921658531309204,-0.11908073794123114,0.7103080740566706,-0.008797666678840958,0.029438814493794402,0.8852428314845143,0.05273593953972177,0.14530529728917577,0.8921562855600526,0.03714673393383985,0.18791326963078134,0.7060730119956863,0.030572752203612285,0.029438814493794402,0.8852428314845143,0.05273593953972177,0.037233210572056676,1.0005984167406368,0.08687160812336436,-0.04709455103529654,0.5749508220473615,0.01978440292544235,-0.05994866126110294,0.301389731188191,0.03160541782649259,-0.0617227620390572,0.035300752735870744,-0.008542403434562033,0.07924700651553608,0.5693952459737445,0.035141108634819195,0.11150198614215363,0.29724260169819805,0.04090213963297441,0.1459755446223525,0.034885242143787736,-0.008072640537327775
13,0.108329,0.01580744703531264,0.5721119474867332,0.02729694950119131,0.0288961187307733,0.885106171535415,0.05344855345079555,-0.07808484995948534,0.8962919267079944,0.0071256408333612315,-0.1222432831686678,0.7110970694794567,-0.008319062980398065,0.0288961187307733,0.885106171535415,0.05344855345079555,0.14474496205967405,0.8918897476607618,0.037672317893576106,0.1906024853211516,0.706576225816397,0.03122038599341889,0.0288961187307733,0.885106171535415,0.05344855345079555,0.036948849616329375,1.0002818483914422,0.0881274305332577,-0.047411463949797075,0.5748557213748307,0.02001261708573321,-0.060047754547582204,0.3012893544677759,0.03194584934905523,-0.06166907036196583,0.035271747926893575,-0.008678574150479908,0.07902635802042238,0.5693681735986359,0.034581281916649415,0.11132331546082516,0.2972355266758303,0.041012766498594706,0.14592622547184603,0.03492372223471944,-0.00811457119638739
14,0.11666199999999999,0.015488051782197679,0.5720456249751574,0.02695137430929644,0.028395269979937614,0.8849453608921484,0.05432770790320488,-0.07873891633467713,0.8964664828901109,0.008443169280015978,-0.12546342789178824,0.711946733500291,-0.0075231498997638405,0.028395269979937614,0.8849453608921484,0.05432770790320488,0.144169475534933,0.8916862730077892,0.037995088823329456,0.1931744961266492,0.7071637674371061,0.03202900652371749,0.028395269979937614,0.8849453608921484,0.05432770790320488,0.03664380932292296,0.9999362158371293,0.08956933680127264,-0.04777236450607436,0.574756016708297,0.020023603548180117,-0.060157774005024964,0.30120703070681915,0.03260091900712556,-0.061547597525997616,0.03530541111349007,-0.008784302118347194,0.07874846807046973,0.5693352332420176,0.03387914507041276,0.11120470108324311,0.2972433130362315,0.041173997529236964,0.1459228708640758,0.03497288043213092,-0.008092708349139261
15,0.12499500000000001,0.015093607371246962,0.5719496318662978,0.026829201261656832,0.02799273067633238,0.884734757942671,0.05516399857211942,-0.0793541294405475,0.8965747486600383,0.009861379918126311,-0.12873846638285819,0.7128388149649928,-0.0071072728646174275,0.02799273067633238,0.884734757942671,0.05516399857211942,0.14375606099713828,0.8915775910904634,0.03879671408149938,0.19572987150923365,0.7078694163049053,0.03282421200158296,0.02799273067633238,0.884734757942671,0.05516399857211942,0.03622582028516229,0.9995628346983844,0.0909360065355625,-0.048194343713206675,0.5746369732266325,0.020148337247477024,-0.060318882280197446,0.3011105957013547,0.033450642968069925,-0.06142318307310433,0.03534348399793961,-0.00879817116869021,0.07838155845570059,0.569262290505963,0.03351006527583664,0.11094380773654859,0.2972057090694309,0.04160644680630008,0.14573849127204327,0.035036857324027344,-0.008144559329662522
16,0.133328,0.014755013496360062,0.5718484027696821,0.026673866958229337,0.027497633240868267,0.8845219156811723,0.05610601313469215,-0.08002986530071174,0.8967386729131022,0.01133494084268606,-0.1320682892328695,0.7137921121216427,-0.0062206728611108675,0.027497633240868267,0.8845219156811723,0.05610601313469215,0.1432342729089868,0.8913792939940369,0.0395570670940591,0.19810425482789248,0.7085097179307223,0.03375668107883819,0.027497633240868267,0.8845219156811723,0.05610601313469215,0.035900251821128285,0.9991509151428829,0.0924721514100358,-0.048565734822168326,0.5745009992438226,0.020296793620240765,-0.06042737713510162,0.3010002823374134,0.03434294143263473,-0.06128352333451163,0.03536316108938092,-0.008721269556567955,0.07807576181488847,0.5691958062955416,0.033050940296217905,0.11070668118305757,0.29717251620263796,0.0419496887063798,0.14560232101261308,0.0350899939152872,-0.008183985323811255
17,0.14166099999999998,0.014397220999701223,0.5717524096608224,0.026436502179958108,0.027057381157014997,0.8843041206641357,0.05718376073033568,-0.08064582998878836,0.8968692328025553,0.012934497686971011,-0.13536019046763414,0.7147718242548545,-0.005300463264063006,0.027057381157014997,0.8843041206641357,0.05718376073033568,0.14274697039966122,0.8912176898267379,0.04033197992381146,0.20035859761037325,0.7091858608474486,0.03476826786514452,0.027057381157014997,0.8843041206641357,0.05718376073033568,0.035579043733170404,0.9987543632190957,0.09408133213698229,-0.0489514315416151,0.5743609455920178,0.0203238708704185,-0.060570780197429196,0.30090000222547947,0.035315140494599793,-0.06118342070475819,0.03540901593736738,-0.008645072320551641,0.07774587354101752,0.5691438737296269,0.032549133489497714,0.11046097792966217,0.2971610235996599,0.04233106351722202,0.14548940716399297,0.035176900098406134,-0.008222547808127454
18,0.14999400000000002,0.014034192515286405,0.5716145286499149,0.026097908305071207,0.026585127720896676,0.8840417215683519,0.05824726851092484,-0.08128672544832717,0.8969607058999841,0.014513709866265207,-0.13865265949372482,0.715736708101809,-0.004265360303185216,0.026585127720896676,0.8840417215683519,0.05824726851092484,0.14222683801705835,0.8910421908172279,0.04110523583905085,0.20240011882792106,0.709829711655763,0.03592306294576913,0.026585127720896676,0.8840417215683519,0.05824726851092484,0.03526926388877031,0.998271202587925,0.0957855020159304,-0.049342329265007735,0.5741583288120041,0.020252733560174294,-0.060712597239109004,0.3007518475026336,0.03638493611510579,-0.06102965672131561,0.03543486030988199,-0.008616566300093713,0.07741071429558054,0.5690707284878256,0.03194308304996813,0.11018472953141872,0.2971385607769785,0.04286988790994906,0.145381215511333,0.03528636919635792,-0.008247394671100812
19,0.158327,0.013664182713863606,0.5714260330906994,0.025893704782587873,0.026145308180493734,0.8836913313925482,0.05937685411448738,-0.08190157481218761,0.8970423689209432,0.016208788527405163,-0.1419642322015836,0.7167663869721153,-0.0032511385791608536,0.026145308180493734,0.8836913313925482,0.05937685411448738,0.14174959262095232,0.8908718333197079,0.042057765653109584,0.20428979963434177,0.7104548683612907,0.037150372740494327,0.026145308180493734,0.8836913313925482,0.05937685411448738,0.03491934025034016,0.9977101060937399,0.09752974268843134,-0.049743207844078326,0.5739045086689358,0.02036374262432427,-0.06083355178431475,0.30054903812292577,0.03752258783325529,-0.060868975124689265,0.03542390350042008,-0.008596835146271341,0.07707157327180553,0.5689475575124631,0.031423666940851476,0.109835800615199,0.2970697077395581,0.04365376033785749,0.14524301922877908,0.03541048226379835,-0.00829927646322781
20,0.16666,0.013376203387284541,0.5712165935804602,0.025511477676401113,0.025665126615108644,0.883319923738816,0.06060707881761604,-0.08253876841676829,0.8971025909226633,0.01797122302370376,-0.1452308264062162,0.7177729728327542,-0.0019344340631186655,0.025665126615108644,0.883319923738816,0.06060707881761604,0.14124553123155234,0.8906347676230104,0.04318513456048844,0.2060923892083635,0.7110286431618765,0.03847702348808739,0.025665126615108644,0.883319923738816,0.06060707881761604,0.03455059006625992,0.9971543171644464,0.09928119086090204,-0.05005307678752393,0.5736063470495125,0.020197722422917484,-0.06092876672269166,0.3003432220793879,0.03889582058940249,-0.0607523792093584,0.035463382264104726,-0.00861185022546996,0.07680548356209302,0.5688268401114077,0.030825232929884754,0.10941138583471248,0.29700904621737817,0.04470244571266819,0.14505838718802255,0.03559917270840759,-0.008330645522148038
21,0.174993,0.01302888286613767,0.5709163969491171,0.025001841534818773,0.025218855804155203,0.8828072001331163,0.06194237349318001,-0.08314481427290019,0.8970365689601498,0.019862674299093868,-0.1484942432586956,0.7187377691088782,-0.0007439107190428914,0.025218855804155203,0.8828072001331163,0.06194237349318001,0.14073174357336915,0.8904066029378053,0.04419743477030705,0.20762628662045504,0.711541412504572,0.03995420426893106,0.025218855804155203,0.8828072001331163,0.06194237349318001,0.03423507416567749,0.9964260589252807,0.10121539556792263,-0.05042644343396369,0.5732036857655165,0.019960971168585955,-0.06107735400340328,0.30005619280314066,0.04039721758171307,-0.06060804331395226,0.0354446770991459,-0.008580991283970657,0.07648420916623902,0.5686291081327178,0.03004271190105159,0.10900284045510475,0.2969071710030658,0.04586555856830835,0.14495250949745053,0.035754756284502344,-0.008221196019007353
22,0.183326,0.012580333248375129,0.5705655857694664,0.024883159145683155,0.024730106037254288,0.8821961255546195,0.0631504279596504,-0.08384211651678378,0.8969783682923456,0.021805309706477954,-0.15171352459962065,0.7196926396981537,0.0006184353508145244,0.024730106037254288,0.8821961255546195,0.0631504279596504,0.14022940060438127,0.8900996413067651,0.0454499079870324,0.20909325769355958,0.7119761791353677,0.04152019372782369,0.024730106037254288,0.8821961255546195,0.0631504279596504,0.03390992282101713,0.9954641735090254,0.10338707550979472,-0.05088534971599202,0.5728154499882583,0.0199571367244428,-0.06125663144258144,0.2997909609266347,0.04210888299949869,-0.06049603024105554,0.03549018647508574,-0.008515829834283483,0.07604601621274228,0.5683157215506741,0.02980918156692351,0.10857977725134652,0.29669200837093035,0.04720883116622833,0.1448893990031331,0.035849190911428665,-0.008117251176646145
23,0.191659,0.012355185774867857,0.5700873655544199,0.024120450262561634,0.024249600476363195,0.8815301696197176,0.0646550824387683,-0.08446347609648247,0.8967354163053713,0.023836845468702336,-0.15493210949755393,0.7205555982648938,0.0019168850423537443,0.024249600476363195,0.8815301696197176,0.0646550824387683,0.13968021389250795,0.889558998867093,0.04656717483897974,0.2105332359564866,0.7122068502805156,0.043145786318354605,0.024249600476363195,0.8815301696197176,0.0646550824387683,0.03365258199001308,0.9946206339712115,0.1053372448822404,-0.05114740057468507,0.5721837551124973,0.019620763854657084,-0.06145023417210509,0.2993496355755586,0.04403448564005214,-0.06035907385144265,0.035405372401507124,-0.008411436470640736,0.07585777212442078,0.5679909759963424,0.02862013667046618,0.1081299912599338,0.29652672294205,0.04877697572801347,0.14470654001957767,0.03602886859933979,-0.007980080247933403
24,0.199992,0.01201659189998096,0.5694747549869699,0.023321089465148232,0.023788792277316537,0.8806067867822596,0.06607709729260079,-0.08511261318772359,0.8963660159154175,0.02597732673319493,-0.15811226442243548,0.7213062307844712,0.0033772428218390733,0.023788792277316537,0.8806067867822596,0.06607709729260079,0.1391711538963381,0.8890541681430477,0.04787233447041079,0.21175730399780102,0.712396524515279,0.04487750482330391,0.023788792277316537,0.8806067867822596,0.06607709729260079,0.033203102701698475,0.9934542822493021,0.10742587062033976,-0.05149973060748847,0.5714644277732488,0.01896925337427831,-0.06179513653722842,0.29891738641319165,0.046405540252580736,-0.060378886905606305,0.03544998638806863,-0.008378242022486184,0.07553291440745039,0.5674850822006908,0.027672925556018146,0.10767525222519207,0.296211610545296,0.05043712267973051,0.14462908275038516,0.03613248222725652,-0.007971788132090554
25,0.208325,0.011499974441390637,0.568785349932432,0.023343778745424155,0.023266947352384867,0.8795996741066611,0.0674292882499101,-0.085857869666889,0.8958846739375621,0.028155453384099225,-0.1612984886591814,0.7219537863007507,0.004865958430070076,0.023266947352384867,0.8795996741066611,0.0674292882499101,0.13864329056756391,0.8882978917654618,0.049304679291293646,0.213021683623065,0.7123826919435676,0.046595738282795236,0.023266947352384867,0.8795996741066611,0.0674292882499101,0.03297891169348451,0.9920389456577564,0.10980847525669275,-0.05202695421308274,0.5707392624608987,0.019132833294379637,-0.06223758754413057,0.298431976285548,0.04888379693998061,-0.06035006271266735,0.03548296972412354,-0.008322816644025765,0.07502690309586402,0.5668314374039654,0.027554724196468674,0.10729036443776827,0.2957347927058793,0.05217815350123013,0.14455918720435126,0.03610209748851749,-0.007990259001849225
